"HostOrder","Domestic","Year","Discovered","Virus","VRichness","VirusCumulative","yearx","mean","sd","q0.025","median","q0.975","smin","smax","cv","var","model"
"Primates","Wild",1994,4,"primate erythroparvovirus 2, primate t-lymphotropic virus 2, primate t-lymphotropic virus 3, simian parvovirus",182,105,65,2.92579908132147,0.241378818940083,2.48753985420827,2.91606005804654,3.42641528839709,2.21753411908899,3.96381624319965,0.082500134913933,0.0582637342329092,"1930"
"Primates","Wild",1995,4,"gb virus b, rhesus monkey papillomavirus 1, tai forest ebolavirus, zaire ebolavirus",182,109,66,2.99066037215691,0.250461208452381,2.53203679303029,2.98186952382863,3.50790487832692,2.24351193579991,4.06778898402673,0.0837477938933415,0.0627308169394269,"1930"
"Primates","Wild",1996,1,"dugbe",182,110,67,3.05699104802334,0.26014669250785,2.57944228900104,3.04911433055266,3.59271455927356,2.26979407565754,4.17448897812989,0.0850989382765978,0.0676763016227738,"1930"
"Primates","Wild",1997,10,"african green monkey simian foamy, borna disease, cercopithecine herpesvirus 16, cercopithecine herpesvirus 17, gb virus a, human gammaherpesvirus 8, human herpesvirus 5, macacine herpesvirus 5, macaque simian foamy, papiine herpesvirus 2",182,120,68,3.12482507956288,0.270449852473594,2.63440016533623,3.11872866404948,3.67826568835281,2.29638410372582,4.2839877626291,0.086548797320657,0.0731431227029887,"1930"
"Primates","Wild",1998,3,"cercopithecine herpesvirus 1, eastern equine encephalitis, gb virus c",182,123,69,3.19419723799038,0.281385075521054,2.68887332623334,3.18728232321406,3.76593134500703,2.32328562683246,4.39635875109618,0.0880925799366375,0.0791775607259893,"1930"
"Primates","Wild",1999,2,"adeno-associated virus-2, simian virus 40",182,125,70,3.26514311430738,0.292966689194559,2.74089724859352,3.25699014083493,3.86348967940356,2.3505022940582,4.51167728277503,0.089725527775742,0.0858294809776215,"1930"
"Primates","Wild",2000,14,"baboon orthoreovirus, callitrichine herpesvirus 3, cercopithecine herpesvirus 12, cercopithecine herpesvirus 15, human immunodeficiency virus 1, mammalian orthoreovirus, pig-tailed macaque parvovirus, primate erythroparvovirus 3, primate erythroparvovirus 4, rhesus macaque parvovirus, torque teno, torque teno douroucouli, torque teno virus 25, torque teno virus 26",182,139,71,3.33769913898545,0.305209089281921,2.7894658544434,3.33122493594883,3.96197782215763,2.37803779723174,4.63002067309292,0.0914429601269259,0.0931525881802999,"1930"
"Primates","Wild",2001,5,"hepatitis e, ilheus, rabies, sindbis, tembusu",182,144,72,3.41190260213035,0.318126858842825,2.83912097050365,3.40510607535113,4.057238067295,2.40589587143062,4.75146826549667,0.0932403107416345,0.101204698317203,"1930"
"Primates","Wild",2002,1,"enterovirus a",182,145,73,3.48779167413907,0.33173487711615,2.8897865994126,3.48213718851244,4.16030247057387,2.43408029548775,4.87610148464857,0.0951131570087355,0.110048028695267,"1930"
"Primates","Wild",2003,3,"human herpesvirus 4, simian sapelovirus, una",182,148,74,3.56540542686204,0.346048417751975,2.93895794499611,3.5579978584668,4.27258561571788,2.4625948925041,5.0040038910176,0.0970572421146888,0.119749507428645,"1930"
"Primates","Wild",2004,2,"pongine herpesvirus 2, simian adenovirus a",182,150,75,3.64478385528292,0.361083236386147,2.99342892092497,3.63482238994446,4.37995330973212,2.49144353036722,5.13526123690265,0.099068490951192,0.130381103599094,"1930"
"Primates","Wild",2005,0,"NA",182,150,76,3.72596789972901,0.376855647999679,3.04679439932311,3.7138811245599,4.50342064330167,2.52063012227592,5.26996152392524,0.101143020589922,0.142020179429258,"1930"
"Primates","Wild",2006,1,"cowpox",182,151,77,3.80899946862538,0.393382594797002,3.10233578700347,3.79741293429127,4.6352309246685,2.55015862727109,5.40819506203029,0.103277146147508,0.154749865889222,"1930"
"Primates","Wild",2007,3,"caraparu, enterovirus j, human picobirnavirus",182,154,78,3.8939214618063,0.410681705517079,3.15661473889622,3.8816720828655,4.76549158499609,2.58003305077273,5.55005453003449,0.105467382828665,0.168659463246417,"1930"
"Primates","Wild",2008,2,"borna, human metapneumovirus",182,156,79,3.98077779439784,0.428771347181951,3.20993777928191,3.96315430978043,4.884780549794,2.61025744512325,5.69563503776298,0.107710444874708,0.183844868164225,"1930"
"Primates","Wild",2009,4,"human adenovirus b, human adenovirus c, human adenovirus e, simian virus 10",182,160,80,4.06961342128586,0.447670670310054,3.26287777875835,4.0516671023192,5.01532236138517,2.64083591013716,5.84503418981572,0.110003242069269,0.200409029055853,"1930"
"Primates","Wild",2010,5,"betapapillomavirus 6, orthohepevirus a, primate bocaparvovirus 1, primate tetraparvovirus 1, vaccinia",182,165,81,4.16047436218398,0.467399648595847,3.31449010677612,4.13921564453173,5.15038676980939,2.6717725936572,5.99835215100671,0.1123428743713,0.218462431507522,"1930"
"Primates","Wild",2011,6,"enterovirus d, human adenovirus a, human adenovirus d, human adenovirus f, papio hamadryas adenovirus 1, piliocolobus badius adenovirus 1",182,171,82,4.25340772731654,0.487979113998969,3.35960231580591,4.23031379834981,5.30245615688893,2.70307169211697,6.15569171351951,0.114726625163404,0.238123615699219,"1930"
"Primates","Wild",2012,3,"bovine enterovirus, enterovirus f, o'nyong-nyong",182,174,83,4.34846174373177,0.509430788108199,3.41734966362295,4.32190524701934,5.45354289856643,2.73473745111017,6.31715836582438,0.117151953525298,0.259519727872541,"1930"
"Primates","Wild",2013,3,"human papillomavirus 5, human papillomavirus 6, human papillomavirus cand90",182,177,84,4.44568578226109,0.531777310557675,3.47276373913893,4.41808548970545,5.5934292639757,2.76677416596649,6.48286036340318,0.119616485870311,0.282787108023954,"1930"
"Primates","Wild",2014,2,"primate t-lymphotropic virus 4, sapporo",182,179,85,4.54513038514043,0.55504226518222,3.52005076925498,4.51725109972515,5.74616595729357,2.79918618233424,6.67026241764441,0.122118007218636,0.30807191613861,"1930"
"Primates","Wild",2015,2,"human mastadenovirus g, torque teno tamarin",182,181,86,4.64684729431034,0.579250204510259,3.58394046538435,4.61617474012556,5.91444217796154,2.83197789676986,6.89439035566532,0.12465445232502,0.335530799425177,"1930"
"Primates","Wild",1995,4,"gb virus b, rhesus monkey papillomavirus 1, tai forest ebolavirus, zaire ebolavirus",182,109,1,5.02411266991403,1.03029891997031,3.26697128540119,4.90652338461492,7.34739794005568,2.21973264783231,10.3648666874066,0.205070822981353,1.061515864492,"1995"
"Primates","Wild",1996,1,"dugbe",182,110,2,4.84912715420252,0.917930012729581,3.27208936294386,4.75341843914613,6.91909563126654,2.30922146137143,9.54904809426831,0.189297987769624,0.842595508269728,"1995"
"Primates","Wild",1997,10,"african green monkey simian foamy, borna disease, cercopithecine herpesvirus 16, cercopithecine herpesvirus 17, gb virus a, human gammaherpesvirus 8, human herpesvirus 5, macacine herpesvirus 5, macaque simian foamy, papiine herpesvirus 2",182,120,3,4.68193324047139,0.816249442100706,3.25210181569855,4.59289571640416,6.52358243423287,2.40231802819401,8.79744257757208,0.174340256508767,0.666263151729714,"1995"
"Primates","Wild",1998,3,"cercopithecine herpesvirus 1, eastern equine encephalitis, gb virus c",182,123,4,4.52214353425551,0.725295920888946,3.22802715508117,4.45642916299125,6.1504063331497,2.49916779534803,8.10499592646658,0.160387638162032,0.526054172858145,"1995"
"Primates","Wild",1999,2,"adeno-associated virus-2, simian virus 40",182,125,5,4.36939189279647,0.645316371846969,3.21696219115929,4.32325415848469,5.81095006689505,2.56573640580164,7.46705174700546,0.147690202133358,0.416433219773735,"1995"
"Primates","Wild",2000,14,"baboon orthoreovirus, callitrichine herpesvirus 3, cercopithecine herpesvirus 12, cercopithecine herpesvirus 15, human immunodeficiency virus 1, mammalian orthoreovirus, pig-tailed macaque parvovirus, primate erythroparvovirus 3, primate erythroparvovirus 4, rhesus macaque parvovirus, torque teno, torque teno douroucouli, torque teno virus 25, torque teno virus 26",182,139,6,4.22333217318315,0.576769737878031,3.1817110988166,4.18925398542883,5.49179920641941,2.61737708531648,6.87932014998122,0.136567457691427,0.332663330531893,"1995"
"Primates","Wild",2001,5,"hepatitis e, ilheus, rabies, sindbis, tembusu",182,144,7,4.08363705902037,0.520282180669315,3.14172951501507,4.05241342478664,5.19579995377515,2.6700571388585,6.33784890333947,0.127406567515607,0.270693547522018,"1995"
"Primates","Wild",2002,1,"enterovirus a",182,145,8,3.9499969604476,0.47651063992478,3.10328145177719,3.91976132533612,4.96529521268989,2.65732096619749,5.83899685518649,0.120635697874255,0.227062389961524,"1995"
"Primates","Wild",2003,3,"human herpesvirus 4, simian sapelovirus, una",182,148,9,3.82211898268616,0.44588667711999,3.03560105795323,3.79691035901316,4.75383038310415,2.60587151131566,5.49008219297938,0.11665954909824,0.198814928833106,"1995"
"Primates","Wild",2004,2,"pongine herpesvirus 2, simian adenovirus a",182,150,10,3.6997259586245,0.428289077276998,2.9197453095355,3.67381378913799,4.59758401287537,2.50775740747454,5.30491689263608,0.115762378637425,0.183431533714782,"1995"
"Primates","Wild",2005,0,"NA",182,150,11,3.58255554125873,0.422808039875197,2.82972107871206,3.55738496284297,4.48739891771873,2.41023045198093,5.14332978398457,0.118018558262643,0.178766638583107,"1995"
"Primates","Wild",2006,1,"cowpox",182,151,12,3.47035935209137,0.427780447022838,2.71548054091153,3.44598392238333,4.39869171262135,2.30766897408042,4.99549458631703,0.12326690224891,0.182996110855059,"1995"
"Primates","Wild",2007,3,"caraparu, enterovirus j, human picobirnavirus",182,154,13,3.36290218185667,0.441103174605296,2.59744587792033,3.33563370023787,4.31238912687212,2.20947174970616,4.87370548644488,0.131167411584288,0.19457201064687,"1995"
"Primates","Wild",2008,2,"borna, human metapneumovirus",182,156,14,3.25996124018773,0.460634020181578,2.44404710905277,3.230932810462,4.27776032120714,2.03694977050343,4.91099967881508,0.141300459190445,0.212183700548642,"1995"
"Primates","Wild",2009,4,"human adenovirus b, human adenovirus c, human adenovirus e, simian virus 10",182,160,15,3.16132545106986,0.484483657582125,2.31282370400731,3.12892805789198,4.24066254301572,1.8576870768934,5.01680713731231,0.153253331579058,0.234724414464154,"1995"
"Primates","Wild",2010,5,"betapapillomavirus 6, orthohepevirus a, primate bocaparvovirus 1, primate tetraparvovirus 1, vaccinia",182,165,16,3.06679479113806,0.511138455728168,2.16599495030737,3.03433862051423,4.22718723805602,1.69420047839659,5.1248942168655,0.16666862002152,0.261262520924176,"1995"
"Primates","Wild",2011,6,"enterovirus d, human adenovirus a, human adenovirus d, human adenovirus f, papio hamadryas adenovirus 1, piliocolobus badius adenovirus 1",182,171,17,2.97617966807452,0.539459752790601,2.04654697479903,2.94397239289698,4.19907252779303,1.54510159256706,5.23531003189657,0.181259135185079,0.291016824880897,"1995"
"Primates","Wild",2012,3,"bovine enterovirus, enterovirus f, o'nyong-nyong",182,174,18,2.88930033654659,0.568625839193285,1.92800933557231,2.84365435942228,4.20019807179086,1.40912422218926,5.47773103378875,0.196803991610277,0.323335344998267,"1995"
"Primates","Wild",2013,3,"human papillomavirus 5, human papillomavirus 6, human papillomavirus cand90",182,177,19,2.80598634929734,0.598061103183551,1.82535570410683,2.75977142765415,4.19642408992646,1.2851136023111,5.7359589701762,0.213137566878511,0.357677083141126,"1995"
"Primates","Wild",2014,2,"primate t-lymphotropic virus 4, sapporo",182,179,20,2.72607604116007,0.627372593497998,1.71492028661402,2.67231173327982,4.2030110581387,1.17201659359682,6.0063601342595,0.230137598520921,0.393596371072404,"1995"
"Primates","Wild",2015,2,"human mastadenovirus g, torque teno tamarin",182,181,21,2.64941604391698,0.656299807972462,1.62871210840092,2.58573742210192,4.20254968048763,1.06887273871821,6.28950838909393,0.247714891543485,0.43072943794469,"1995"
"Carnivora","Wild",1930,0,"NA",142,0,1,0.121660702257436,0.0407729535610069,0.0595163819255108,0.115991278339955,0.217216701765812,0.0316130683483678,0.306856516906607,0.335136595502552,0.00166243374208803,"1930"
"Carnivora","Wild",1931,0,"NA",142,0,2,0.127132446260394,0.0419858111848237,0.0629311870116706,0.121344641151339,0.225176942819103,0.0336996586224982,0.317560539966902,0.330252523410333,0.00176280834084767,"1930"
"Carnivora","Wild",1932,0,"NA",142,0,3,0.132853371584366,0.0432280282535702,0.0665372003669748,0.126863581136497,0.233425473997966,0.0359239722876048,0.328637949621134,0.325381491926376,0.00186866242669146,"1930"
"Carnivora","Wild",1933,0,"NA",142,0,4,0.138834964775632,0.0444998850944713,0.0703115230670669,0.132880739310555,0.241982302442799,0.0382950996440962,0.340101770649589,0.320523617133382,0.00198023977342115,"1930"
"Carnivora","Wild",1934,0,"NA",142,0,5,0.145089248197817,0.0458016330223345,0.0743645916043685,0.139078645361442,0.25127688037471,0.0408227309889465,0.351965482173722,0.31567902922681,0.0020977895875126,"1930"
"Carnivora","Wild",1935,0,"NA",142,0,6,0.151628805317206,0.0471334917030593,0.0785981079275014,0.145719827236948,0.260294581388191,0.0435171962178927,0.36424303350486,0.310847873558435,0.00222156604012236,"1930"
"Carnivora","Wild",1936,0,"NA",142,0,7,0.158466807194821,0.0484956464109193,0.0830193833391474,0.152403585341009,0.269631760158846,0.0463895070415389,0.376948860545758,0.306030311769316,0.00235182772081291,"1930"
"Carnivora","Wild",1937,0,"NA",142,0,8,0.165617040243484,0.0498882451855651,0.0876660156176866,0.159516275777228,0.279467365311414,0.0494514019878919,0.39009790276428,0.301226523020948,0.00248883700769506,"1930"
"Carnivora","Wild",1938,0,"NA",142,0,9,0.173093935310931,0.0513113958969184,0.0925727221415046,0.166840639278297,0.289704153572223,0.0527153943752484,0.403705620759176,0.296436705334285,0.00263285934889029,"1930"
"Carnivora","Wild",1939,0,"NA",142,0,10,0.180912598153047,0.0527651632287702,0.0977550965472339,0.174473395732252,0.300315916555836,0.0561948234514843,0.417788014438604,0.291661077047449,0.00278416245055876,"1930"
"Carnivora","Wild",1940,0,"NA",142,0,11,0.189088841364378,0.054249565595006,0.103231842020017,0.182523654858597,0.311594345743092,0.0599039089087458,0.43236164183276,0.286899878404067,0.00294301536724686,"1930"
"Carnivora","Wild",1941,0,"NA",142,0,12,0.197639217836396,0.0557645720060572,0.109349542792468,0.191116721100174,0.323489731544145,0.063857808996329,0.44744363856276,0.282153373285553,0.00310968749101874,"1930"
"Carnivora","Wild",1942,0,"NA",142,0,13,0.206581055817411,0.0573100989074987,0.115505576639716,0.20010865320052,0.335820929561884,0.0680726824692451,0.463051737988641,0.277421851102131,0.00328444743678728,"1930"
"Carnivora","Wild",1943,0,"NA",142,0,14,0.215932495651653,0.0588860070177888,0.122001211577525,0.209369880988188,0.348621913918482,0.0725657546256412,0.479204292060185,0.272705628859053,0.00346756182249908,"1930"
"Carnivora","Wild",1944,0,"NA",142,0,15,0.22571252827883,0.0604920981981047,0.128858506561537,0.219078873084116,0.361392535712187,0.0773553877029574,0.495920292895082,0.268005053416339,0.00365929394440915,"1930"
"Carnivora","Wild",1945,0,"NA",142,0,16,0.235941035579443,0.0621281123942037,0.136104957776544,0.228945239112156,0.374154136520077,0.0824611559205153,0.513219395109791,0.263320503962461,0.00385990234966681,"1930"
"Carnivora","Wild",1946,0,"NA",142,0,17,0.246638832655337,0.0637937246984112,0.143765322843122,0.239789034480078,0.388630243423202,0.0879039254752202,0.531121938929375,0.258652394724715,0.00406963931089668,"1930"
"Carnivora","Wild",1947,0,"NA",142,0,18,0.25782771213933,0.0654885425893884,0.151852438002535,0.251001111534875,0.403262195498403,0.0937059398173033,0.549648974103468,0.254001177941642,0.00428874921048214,"1930"
"Carnivora","Wild",1948,0,"NA",142,0,19,0.269530490632354,0.0672121034185008,0.160177373467301,0.262623627928724,0.418825545039029,0.099890910554607,0.568822284656496,0.249367347125783,0.00451746684593924,"1930"
"Carnivora","Wild",1949,0,"NA",142,0,20,0.28177105737141,0.0689638722246446,0.168980829038854,0.274773925790544,0.435117463847983,0.106484114356921,0.588664414501258,0.24475144064829,0.00475601567221711,"1930"
"Carnivora","Wild",1950,0,"NA",142,0,21,0.294574425236653,0.0707432399746133,0.178279608626059,0.287588275996983,0.450984408088314,0.113512496256397,0.609198693945986,0.240154045680578,0.00500460600210572,"1930"
"Carnivora","Wild",1951,0,"NA",142,0,22,0.307966784211286,0.0725495223438339,0.188126288371584,0.300636488367457,0.468530226024842,0.121004779766203,0.630449267126036,0.235575802532198,0.00526343319231845,"1930"
"Carnivora","Wild",1952,0,"NA",142,0,23,0.321975557413497,0.0743819591730063,0.199155824098373,0.314325882627814,0.485950127109576,0.128991584267466,0.652441120392482,0.231017409428634,0.00553267585041477,"1930"
"Carnivora","Wild",1953,0,"NA",142,0,24,0.336629459825539,0.0762397147602877,0.210835529652545,0.329129221594174,0.503486187727578,0.137505550144209,0.675200111690982,0.226479627777674,0.00581249410673002,"1930"
"Carnivora","Wild",1954,0,"NA",142,0,25,0.35195855985122,0.0781218791767447,0.22272428533208,0.344457459932515,0.523416913917417,0.146581472177721,0.698753000965462,0.221963287978472,0.0061030280061059,"1930"
"Carnivora","Wild",1955,0,"NA",142,0,26,0.367994343839486,0.0800274708254615,0.235237430047932,0.360504950087423,0.544014463474966,0.156256441745474,0.723127481622363,0.217469295833439,0.00640439608672009,"1930"
"Carnivora","Wild",1956,0,"NA",142,0,27,0.384769783718601,0.0819554405026612,0.248861157210986,0.377062184017608,0.561551996016713,0.166569998405759,0.74835221309246,0.212998639629662,0.00671669422798524,"1930"
"Carnivora","Wild",1957,0,"NA",142,0,28,0.402319407892516,0.0839046772632942,0.262618646410967,0.394539572001462,0.579997855926268,0.17756429148751,0.774456854528516,0.208552397963636,0.00703999486665757,"1930"
"Carnivora","Wild",1958,1,"suid herpesvirus 1",142,1,29,0.420679375558483,0.0858740164446733,0.276495156983775,0.412932631820222,0.601280522651629,0.189284252345717,0.801472099678416,0.204131748390729,0.00737434670034002,"1930"
"Carnivora","Wild",1959,0,"NA",142,1,30,0.439887554612826,0.0878622502609397,0.291115448320371,0.432236126602728,0.624714758007759,0.201777777986388,0.829429712974768,0.199737976988854,0.007719775020916,"1930"
"Carnivora","Wild",1960,0,"NA",142,1,31,0.45998360332,0.0898681414495499,0.306832363117809,0.452352999428068,0.649071700597346,0.215095926811502,0.858362566883415,0.1953724889342,0.00807628284759631,"1930"
"Carnivora","Wild",1961,0,"NA",142,1,32,0.481009055928703,0.0918904405298255,0.324083272591927,0.473289416738112,0.674373420939225,0.229293127283918,0.88830468055477,0.191036820195431,0.00844385306076539,"1930"
"Carnivora","Wild",1962,0,"NA",142,1,33,0.503007412427886,0.0939279073242219,0.342304658626514,0.495165438072131,0.701757141796991,0.244427400365015,0.919291259823411,0.186732650461066,0.00882245177430762,"1930"
"Carnivora","Wild",1963,0,"NA",142,1,34,0.526024232645031,0.0959793374967112,0.36094885494257,0.518183053974662,0.727974202920876,0.260560596634113,0.951358738602986,0.182461817422543,0.00921203322630758,"1930"
"Carnivora","Wild",1964,1,"carnivore protoparvovirus 1",142,2,35,0.550107234899036,0.0980435949808627,0.380359410210583,0.542272445358389,0.756311055320466,0.277758649058734,0.984544821725081,0.178226332541976,0.00961254651677145,"1930"
"Carnivora","Wild",1965,1,"powassan",142,3,36,0.575306399430589,0.100119651304073,0.401006686990133,0.567040036932338,0.783406671416693,0.296091842448723,1.01888852927243,0.17402839843806,0.0100239445772491,"1930"
"Carnivora","Wild",1966,1,"rabies",142,4,37,0.601674076843887,0.102206632964849,0.422382715343485,0.59279775547532,0.813272835425734,0.315635100695428,1.0544302424586,0.16987042802472,0.0104461958220114,"1930"
"Carnivora","Wild",1967,2,"st. louis encephalitis, venezuelan equine encephalitis",142,6,38,0.629265101805155,0.104303878187557,0.445037255672382,0.620096114665855,0.846621262917999,0.336468292969827,1.09121175110808,0.16575506553334,0.0108792990049648,"1930"
"Carnivora","Wild",1968,0,"NA",142,6,39,0.658136912255564,0.106411004563133,0.468947577619789,0.649357043658339,0.877103104726061,0.358676560130973,1.1292763027926,0.161685209538607,0.0113233018921351,"1930"
"Carnivora","Wild",1969,3,"bunyamwera, california encephalitis, vesicular stomatitis indiana",142,9,40,0.688349674408894,0.108527989283355,0.494427120224476,0.679237460686378,0.910294931039316,0.382350662678709,1.16866865368152,0.157664038087258,0.0117783244578881,"1930"
"Carnivora","Wild",1970,0,"NA",142,9,41,0.719966413817694,0.110655263886692,0.522113792639229,0.710879626548419,0.945433025533123,0.407587351672674,1.20943512116592,0.153695035994709,0.0122445874258334,"1930"
"Carnivora","Wild",1971,0,"NA",142,9,42,0.753053152805757,0.112793825649237,0.550523111278315,0.743714902114171,0.982532827935257,0.43448976413346,1.25162363831848,0.149782024321902,0.0127224471045904,"1930"
"Carnivora","Wild",1972,2,"patois, tyuleniy",142,11,43,0.787679054579487,0.114945367964731,0.578921404226085,0.778565941182352,1.02266492848876,0.46316784454184,1.29528381025301,0.145929191967782,0.0132124376165474,"1930"
"Carnivora","Wild",1973,3,"everglades, lambdapapillomavirus 2, vesicular exanthema of swine",142,14,44,0.823916574346255,0.117112432247754,0.61093223932644,0.81439466523957,1.06363324564642,0.493738794158657,1.34046697244993,0.142141129204347,0.0137153217869848,"1930"
"Carnivora","Wild",1974,2,"canine distemper, carnivore amdoparvovirus 1",142,16,45,0.861841617784136,0.119298584041809,0.644474473693093,0.85301456419678,1.10580843260362,0.526327550001636,1.38722625111643,0.138422862832425,0.0142321521543805,"1930"
"Carnivora","Wild",1975,5,"bovine alphaherpesvirus 1, canine mastadenovirus a, cowpox, feline calicivirus, raccoonpox",142,21,46,0.9015337072245,0.121508616088135,0.679157964064367,0.892381680205509,1.15164930693655,0.561067295436597,1.43561662565201,0.134779892437097,0.0147643437836538,"1930"
"Carnivora","Wild",1976,0,"NA",142,21,47,0.943076155926919,0.123748781069874,0.715810982043252,0.93416407307472,1.19416693196332,0.598100004469763,1.48569499329313,0.131218226960945,0.0153137608162795,"1930"
"Carnivora","Wild",1977,0,"NA",142,21,48,0.986556250844706,0.126027056534775,0.754425694468393,0.977978895630016,1.24125032604649,0.634873110917995,1.53752023601272,0.127744420479692,0.0158828189788194,"1930"
"Carnivora","Wild",1978,3,"bovine parainfluenza virus 3, cardiovirus a, encephalomyocarditis",142,24,49,1.03206544429921,0.128353444049082,0.793957859197381,1.02261516142178,1.28906120221435,0.669712773780962,1.59115328975347,0.124365605648425,0.0164746065992608,"1930"
"Carnivora","Wild",1979,0,"NA",142,24,50,1.07969955500182,0.130740303862318,0.8366099148201,1.07125791579109,1.34160268657209,0.706464318069573,1.64665721607603,0.121089522781269,0.0170930270540113,"1930"
"Carnivora","Wild",1980,1,"western equine encephalitis",142,25,51,1.12955897888443,0.133202725173237,0.8832056476132,1.12100145143881,1.39664013662004,0.745232661291214,1.70409727630667,0.117924541934756,0.017742965993577,"1930"
"Carnivora","Wild",1981,2,"feline leukemia, influenza a",142,27,52,1.1817489102222,0.135758930383023,0.932882644932635,1.17455012886102,1.45715507793687,0.786128478466894,1.76354100827122,0.114879674699676,0.0184304871787424,"1930"
"Carnivora","Wild",1982,0,"NA",142,27,53,1.23637957355636,0.138430709415451,0.981607637239963,1.22858456927811,1.5184146579998,0.829268518083884,1.82505830570589,0.111964571702899,0.019163061309265,"1930"
"Carnivora","Wild",1983,1,"rotavirus a",142,28,54,1.29356646695032,0.141243877221237,1.032728799113,1.28628733648743,1.58267331711958,0.874775935386751,1.88872150043805,0.109189501142705,0.0199498328524879,"1930"
"Carnivora","Wild",1984,0,"NA",142,28,55,1.35343061713884,0.144228743979141,1.08628008477381,1.34677195610622,1.64952518306609,0.922780643958268,1.95460544743376,0.106565303128757,0.0208019305898007,"1930"
"Carnivora","Wild",1985,3,"alphacoronavirus 1, canine coronavirus, phocid herpesvirus 1",142,31,56,1.41609884715797,0.1474205833856,1.1445513524067,1.40899434733009,1.72225772322903,0.973419686593876,2.02278761281197,0.104103314314157,0.0217328284057508,"1930"
"Carnivora","Wild",1986,1,"phocid herpesvirus 2",142,32,57,1.48170405707284,0.150860080075843,1.20666920470902,1.47534422778047,1.79416100415119,1.02683762652847,2.09334816492893,0.101815257477173,0.0227587637604897,"1930"
"Carnivora","Wild",1987,2,"new jersey vesiculovirus, vesicular stomatitis new jersey",142,34,58,1.55038551845124,0.154593733137571,1.27195224298226,1.543125167272,1.86630452327291,1.08318696013236,2.16637006863985,0.099713091548999,0.0238992223254104,"1930"
"Carnivora","Wild",1988,0,"NA",142,34,59,1.62228918326317,0.158674189584859,1.33614585970626,1.61697788506982,1.94585580839043,1.14262855225462,2.24193918284872,0.0978088193041465,0.0251774984404118,"1930"
"Carnivora","Wild",1989,1,"phocine distemper",142,35,60,1.69756800792081,0.163160480470608,1.40025562302942,1.69332407185366,2.03141909862227,1.20533209545648,2.3201443614609,0.0961142526893212,0.0266213423873997,"1930"
"Carnivora","Wild",1990,2,"cetacean morbillivirus, felid herpesvirus 1",142,37,61,1.77638229320879,0.168118134027505,1.47066262486785,1.77213508367291,2.12293874257127,1.26597560353433,2.4076941968314,0.0946407395920518,0.0282637069888901,"1930"
"Carnivora","Wild",1991,2,"bovine herpesvirus 4, canid herpesvirus 1",142,39,62,1.85890004089256,0.17361914570708,1.54507826711966,1.85489933725695,2.21864780719624,1.32770291298487,2.50140956869843,0.0933988605561145,0.0301436077560561,"1930"
"Carnivora","Wild",1992,3,"african horse sickness, canine adenovirus, indiana vesiculovirus",142,42,63,1.94529732783168,0.179741794675874,1.61652192277782,1.94018416474349,2.31502212401739,1.38889774254536,2.59877265086675,0.0923981090727256,0.0323071127533039,"1930"
"Carnivora","Wild",1993,6,"bhanja, crimean-congo hemorrhagic fever, feline coronavirus, feline immunodeficiency, sandfly fever naples, west nile",142,48,64,2.03575869846672,0.186570309925935,1.69279425917917,2.03116543281765,2.41903385410974,1.44941299867113,2.69992542421078,0.0916465738628328,0.0348084805458595,"1930"
"Carnivora","Wild",1994,6,"bluetongue, feline panleukopenia, junin, mammalian orthoreovirus, puma lentivirus, sendai",142,54,65,2.13047757659161,0.194194405393181,1.774153953202,2.12718113670353,2.52515106017226,1.51256494727021,2.80501539596722,0.0911506450604647,0.037711467086011,"1930"
"Carnivora","Wild",1995,0,"NA",142,54,66,2.22965669736932,0.202708720113067,1.85678956147286,2.22671735461702,2.64433044973834,1.57846847089692,2.94369296128041,0.0909147674403124,0.0410908252098776,"1930"
"Carnivora","Wild",1996,1,"rift valley",142,55,67,2.33350856059671,0.212212213602115,1.93776575087655,2.33012082279323,2.76798610846947,1.64724345761965,3.10345453313371,0.0909412620915558,0.0450340236019097,"1930"
"Carnivora","Wild",1997,0,"NA",142,55,68,2.44225590627482,0.222807575468404,2.03129277734038,2.4372652068439,2.90275013390748,1.71901501911464,3.27188676465728,0.0912302330382127,0.0496432156861084,"1930"
"Carnivora","Wild",1998,3,"eastern equine encephalitis, great island, rabbit hemorrhagic disease",142,58,69,2.55613221359397,0.234600709663276,2.12471207358754,2.5532381364022,3.04287588072295,1.79391371826231,3.44946023421516,0.0917795677452156,0.0550374929745125,"1930"
"Carnivora","Wild",1999,3,"feline foamy, sindbis, thogoto",142,61,70,2.67538222449891,0.247700347203842,2.21674963795289,2.66813677395787,3.19111643975579,1.87207580665999,3.63810385572675,0.0925850313781744,0.0613554620049037,"1930"
"Carnivora","Wild",2000,4,"borna, borna disease, colorado tick fever, influenza b",142,65,71,2.80026249305772,0.262217827766407,2.30426838254102,2.79657292815313,3.34496639674265,1.95364347248345,3.86470369253505,0.0936404456426799,0.0687581891985329,"1930"
"Carnivora","Wild",2001,5,"aleutian mink disease, ilheus, mink enteric sapovirus, simbu, southern elephant seal",142,70,72,2.93104196191966,0.278267072865483,2.40956671000834,2.92406695055249,3.51847720660437,2.03876509914771,4.10541733369797,0.0949379355467279,0.0774325638411242,"1930"
"Carnivora","Wild",2002,2,"mustelid herpesvirus 1, sealpox",142,72,73,3.06800256721207,0.295964754695814,2.51781570386059,3.06279145582722,3.69824770225263,2.12759553523806,4.36112385960749,0.0964682226341032,0.0875951360221536,"1930"
